.
0
88
1
0
88
88
88
0
0
88
1
0
0
88
0
88
88
88
88
0
88
88
4
88
88
1
1
1
1
88
1
1
1
88
1
1
0
88
0
0
88
1
0
0
88
88
88
88
0
88
0
0
88
0
1
2
1
88
88
88
88
0
0
88
88
1
0
0
1
0
1
88
1
88
88
1
1
1
0
88
1
1
1
4
1
0
0
88
88
1
0
1
0
1
1
1
88
88
88
0
88
1
88
88
0
0
88
0
1
88
4
88
1
88
1
0
1
88
88
1
0
88
1
1
1
88
1
0
88
1
0
88
88
0
1
1
0
0
1
88
1
88
0
88
88
0
0
0
1
88
0
88
0
88
1
88
88
0
0
88
0
1
0
1
1
88
88
88
88
88
88
1
1
88
1
0
88
1
88
1
88
0
1
2
0
0
0
0
88
88
88
0
88
88
0
88
1
1
88
0
88
0
0
88
0
0
0
1
2
1
1
0
1
1
2
4
88
0
0
0
1
0
1
1
88
1
88
1
1
0
88
88
0
0
88
88
88
0
1
88
1
88
1
88
88
0
0
88
88
3
1
88
1
88
88
1
88
1
0
1
88
0
1
88
0
88
0
1
4
2
1
0
1
1
1
0
88
1
1
88
1
1
1
1
0
0
0
88
0
1
88
88
0
1
0
0
0
0
0
88
1
1
88
88
88
0
3
88
0
88
1
0
3
88
88
1
1
88
1
88
1
88
3
1
88
88
88
88
1
1
88
88
0
88
88
1
1
88
88
1
1
1
88
0
1
1
1
1
1
88
88
88
1
1
88
1
88
88
1
1
1
88
1
1
0
88
88
88
0
88
1
0
1
1
88
88
88
88
88
0
0
88
1
88
88
0
0
3
88
0
0
88
1
88
1
1
88
88
88
0
1
88
88
1
0
1
88
88
0
88
1
0
1
0
88
88
0
0
88
0
88
1
1
0
0
88
88
88
88
88
1
1
0
1
1
88
88
1
0
88
0
88
88
88
1
3
1
2
1
88
88
1
0
1
3
88
88
1
88
3
0
0
1
0
88
2
88
88
88
3
0
1
0
88
1
0
88
3
0
2
88
3
88
1
0
88
1
3
1
2
1
0
1
0
1
1
1
1
88
88
3
1
0
1
3
0
0
1
88
1
1
0
1
88
0
0
88
1
0
1
0
1
3
88
88
88
88
88
0
1
1
0
1
88
1
88
3
88
1
1
1
88
0
1
1
1
1
88
88
1
88
88
1
1
1
1
1
88
88
88
88
1
88
1
1
88
1
2
1
88
88
0
1
0
1
1
0
1
88
1
0
88
88
1
88
0
88
0
1
1
